author,id,comment,sentiment,timestamp,like_count,tipe_produk,brand,segment,release_date,text_processed
@YÃÂ¼sraÃÂinikoÃÂlu,2780,Saya dari Turki.,negative,2024-10-29 07:07:27+00:00,1,iPhone 17 Air,Apple,Mid-Range,9-Sep-25,dari turki
@Ranz1221,2781,Animasi yang hebat.,positive,2024-10-25 10:56:22+00:00,1,iPhone 17 Air,Apple,Mid-Range,9-Sep-25,animasi hebat
@asherdipps,2782,Ini benar-benar bagus... kerja yang hebat,positive,2024-10-25 07:29:16+00:00,1,iPhone 17 Air,Apple,Mid-Range,9-Sep-25,bagus kerja hebat
@brian_njtransit,2783,"Mungkin tidak akan ada angka 17 di namanya dan hanya disebut ""iPhone Air"".",negative,2024-10-23 21:40:08+00:00,1,iPhone 17 Air,Apple,Mid-Range,9-Sep-25,tidak angka 17 namanya iphone air
@benjitheman,2784,"Konsepnya keren, tapi kita tidak akan memasang hanya satu kamera di ponsel pada tahun 2024",positive,2024-10-22 06:39:15+00:00,1,iPhone 17 Air,Apple,Mid-Range,9-Sep-25,konsepnya keren tapi tidak memasang kamera ponsel 2024
@BloodBathFF,2785,Apa nama lagunya?,negative,2024-10-14 08:35:57+00:00,1,iPhone 17 Air,Apple,Mid-Range,9-Sep-25,nama lagunya
@69-wolf40,2786,Ada yang bisa menebak harganya?,neutral,2024-10-10 14:23:35+00:00,1,iPhone 17 Air,Apple,Mid-Range,9-Sep-25,menebak harganya
@Shiverroblox-123,2787,Saya sedang menonton ini di iPhone Air,neutral,2024-10-09 17:24:11+00:00,1,iPhone 17 Air,Apple,Mid-Range,9-Sep-25,menonton iphone air
@saidameziani7297,2788,Ã¢ÂÂ¤ l'iPhone 17,neutral,2024-10-08 06:48:53+00:00,1,iPhone 17 Air,Apple,Mid-Range,9-Sep-25,ã â l'iphone 17
@saidameziani7297,2789,Perancis Aljazair Paris iltone. Pink berlian rubi emas,neutral,2024-10-08 06:48:19+00:00,1,iPhone 17 Air,Apple,Mid-Range,9-Sep-25,prancis aljazair paris iltone merah muda berlian rubi emas
@MargadAmarsanaa-q5b,2790,Bisa coba Air Pro?,negative,2024-10-05 11:33:18+00:00,1,iPhone 17 Air,Apple,Mid-Range,9-Sep-25,coba air profesional
@bhavishsaini2829,2791,gay tanpa iphone bukanlah seorang gay,negative,2024-10-05 07:39:12+00:00,1,iPhone 17 Air,Apple,Mid-Range,9-Sep-25,gay iphone
@GTASA-w1u,2792,IPhone se4 ¢¢¢¢,negative,2024-10-05 07:37:52+00:00,1,iPhone 17 Air,Apple,Mid-Range,9-Sep-25,iphone se4
@PriyaSaggi2912,2793,"Sama seperti iPhone XR lama dengan satu kamera, iPhone 16 dan 15 lebih baik.",positive,2024-10-03 15:58:41+00:00,1,iPhone 17 Air,Apple,Mid-Range,9-Sep-25,sama iphone xr lama kamera 16 15
@junaidrehman-pm6sk,2794,"Kalau bentuk ini dirilis, aku akan mempertimbangkan untuk membelinya dan beralih ke iPhone.",neutral,2024-09-30 09:38:07+00:00,1,iPhone 17 Air,Apple,Mid-Range,9-Sep-25,bentuk dirilis mempertimbangkan membelinya beralih iphone
@nyc_20011tiktok,2795,"iPhone 17 sudah? Tenang dulu, ini baru 2024, dan Apple baru saja merilis iPhone 16, jadi mungkin tunggu sebentar lagi?",neutral,2024-09-29 22:22:43+00:00,1,iPhone 17 Air,Apple,Mid-Range,9-Sep-25,iphone 17 tenang baru 2024 apple merilis 16 tunggu sebentar
@SpexKartRacing9799,2796,Ini benar-benar iPhone XR tapi dengan Dynamic Island,negative,2024-09-29 05:31:51+00:00,1,iPhone 17 Air,Apple,Mid-Range,9-Sep-25,iphone xr tapi dynamic island
@SuperRahhGaming,2797,$1299 ®,neutral,2024-09-28 23:03:56+00:00,1,iPhone 17 Air,Apple,Mid-Range,9-Sep-25,1299
@KoRnKT9,2798,iPhone 17 dengan chip M1.,neutral,2024-09-25 13:36:31+00:00,1,iPhone 17 Air,Apple,Mid-Range,9-Sep-25,iphone 17 chip m1
@1Bkhe1,2799,"Jadi, maksudmu semakin tinggi generasi ponsel, semakin sedikit kameranya?",negative,2024-09-24 12:52:24+00:00,1,iPhone 17 Air,Apple,Mid-Range,9-Sep-25,maksudmu generasi ponsel kameranya
@cubegaming8115,2800,iPhone Air (Generasi Pertama).,neutral,2024-09-23 21:56:00+00:00,1,iPhone 17 Air,Apple,Mid-Range,9-Sep-25,iphone air generasi
@RobloxianX,2801,"""Yang orang inginkan: Tidak ada tonjolan kamera Tidak ada pill. Yang akan diberikan Apple: tombol lain.""",negative,2024-09-21 05:49:41+00:00,1,iPhone 17 Air,Apple,Mid-Range,9-Sep-25,orang tidak tonjolan kamera pill apple tombol
@KingTheSlav,2802,"Astaga, itu akan mudah bengkok",negative,2024-09-11 17:01:24+00:00,1,iPhone 17 Air,Apple,Mid-Range,9-Sep-25,astaga mudah bengkok
@PuppiesTheHand,2803,Dengan satu kamera itu jelek.,negative,2024-09-10 20:23:55+00:00,1,iPhone 17 Air,Apple,Mid-Range,9-Sep-25,kamera jelek
@Naiftv-52,2804,Saya berharap bisa membelinya.. hampir semua unit serupa..,negative,2024-09-17 01:20:55+00:00,1,Huawei Pura 70,Huawei,Flagship,18-Apr-24,berharap membelinya unit
@grzegorzfiturski3713,2805,"Mana yang akan kamu pilih, Huawei Pura 70 atau Huawei P60 Pro?",neutral,2024-08-21 14:43:08+00:00,1,Huawei Pura 70,Huawei,Flagship,18-Apr-24,pilih huawei pura 70 p60 profesional
@bl4ckywolf,2806,"Sebenarnya, resolusi video maksimal adalah 4k60, bukan 30",neutral,2024-08-12 17:34:41+00:00,1,Huawei Pura 70,Huawei,Flagship,18-Apr-24,resolusi video maksimal 4k60 30
@khunooy9,2807,Saya membeli Pura 70 Ultra pada 9 Juli 20.,neutral,2024-07-12 06:28:25+00:00,1,Huawei Pura 70,Huawei,Flagship,18-Apr-24,membeli pura 70 ultra 9 juli 20
@ÃÂÃÂ»ÃÂµÃÂºÃÂÃÂ°ÃÂ½ÃÂ´ÃÂÃÂÃÂÃÂÃÂ¼ÃÂ¸ÃÂ½-ÃÂ6ÃÂ»,2808,Huawei ?? Sebuah langkah menuju masa depan ??.,neutral,2024-07-06 20:13:53+00:00,1,Huawei Pura 70,Huawei,Flagship,18-Apr-24,huawei langkah
@TSV026,2809,Ponsel yang sempurna ?.,positive,2024-06-07 13:33:07+00:00,1,Huawei Pura 70,Huawei,Flagship,18-Apr-24,ponsel sempurna
@olej215,2810,Tidak ada kartu memori ???? selamat tinggal.,neutral,2024-06-05 21:33:56+00:00,1,Huawei Pura 70,Huawei,Flagship,18-Apr-24,tidak kartu memori selamat tinggal
@BayanistTV,2811,Harga terlalu tinggi,negative,2024-05-21 18:08:14+00:00,1,Huawei Pura 70,Huawei,Flagship,18-Apr-24,harga
@wladislavpillowich5338,2812,"Hm desain baru di bagian belakang, nama baru tapi teknologi lama ???????????.",negative,2024-04-26 16:46:23+00:00,1,Huawei Pura 70,Huawei,Flagship,18-Apr-24,hem desain baru nama tapi teknologi lama
@muhammadfadly5901,2813,Itel dah ngeluarin duluan tuh S25 ultra??????,negative,2024-11-05 04:06:23+00:00,1,Galaxy S25 Ultra,Samsung,Flagship,5-Jan-25,itel mengeluarkan s25 ultra
@kennydimitra,2814,"mending desain nya di keep aja gak sih kek s23, s24 ultra. kalo di ubah compact gini orang lain gatau kalo kita pake hp ultra series
karna akan keliatan mirip S24 biasa ????",negative,2024-10-12 09:47:19+00:00,1,Galaxy S25 Ultra,Samsung,Flagship,5-Jan-25,desain nya keep tidak sih kayak s23 s24 ultra ubah compact orang tau pakai handphone series
@jiqballl,2815,Terlihat kek sony ??,negative,2024-09-19 04:52:06+00:00,1,Galaxy S25 Ultra,Samsung,Flagship,5-Jan-25,kayak sony
@x-ray7109,2816,Jeleg mending 24ultra,negative,2024-09-19 04:38:12+00:00,1,Galaxy S25 Ultra,Samsung,Flagship,5-Jan-25,jeleg 24ultra
@Hzlnutts,2817,Jadi kyk sony,negative,2024-09-19 03:28:00+00:00,1,Galaxy S25 Ultra,Samsung,Flagship,5-Jan-25,kayak sony
@dkk2675,2818,Hanya 17 Pro Max? 17 Pro tidak memiliki punch hole?,negative,2024-11-04 06:36:32+00:00,1,iPhone 17,Apple,Flagship,9-Sep-25,17 profesional max tidak memiliki punch hole
@sugenrao2101,2819,Apa yang begitu sulit untuk menghapus punch hole dan menjadikannya kamera di layar,negative,2024-11-03 14:00:25+00:00,1,iPhone 17,Apple,Flagship,9-Sep-25,sulit menghapus punch hole menjadikannya kamera layar
@les8947,2820,Mereka sudah terlalu banyak berinvestasi di notch dan Dynamic Island untuk meninggalkannya begitu saja dan melakukan holepunch,negative,2024-11-03 02:37:58+00:00,1,iPhone 17,Apple,Flagship,9-Sep-25,berinvestasi notch dynamic island meninggalkannya holepunch
@Mr_Tommy555,2821,Bisakah saya mengunduh apk?,neutral,2024-11-02 20:49:11+00:00,1,iPhone 17,Apple,Flagship,9-Sep-25,mengunduh
@moredayzobika4147,2822,"Sejujurnya, kali berikutnya saya akan upgrade adalah iPhone 25 Pro Max, saya lelah ??",negative,2024-11-02 18:43:17+00:00,1,iPhone 17,Apple,Flagship,9-Sep-25,sejujurnya kali peningkatan iphone 25 profesional max lelah
@09_prihan,2823,Titiknya membuatnya terlihat lebih buruk,negative,2024-11-02 15:02:26+00:00,1,iPhone 17,Apple,Flagship,9-Sep-25,titiknya membuatnya buruk
@booboo9472,2824,"Itu jelek, terlihat seperti Android jelek",negative,2024-11-02 00:46:02+00:00,1,iPhone 17,Apple,Flagship,9-Sep-25,jelek android
@KayondoJordan-k2i,2825,"Sangat indah, kapan iPhone Edge datang",positive,2024-11-01 21:13:00+00:00,1,iPhone 17,Apple,Flagship,9-Sep-25,indah iphone edge
@TNLU_D,2826,Mereka ingin menjadi Samsung begitu buruk ??,negative,2024-11-01 20:12:59+00:00,1,iPhone 17,Apple,Flagship,9-Sep-25,samsung buruk
@poojakamble9723,2827,Mengapa Apple tidak membuat pegangan,negative,2024-11-01 16:28:02+00:00,1,iPhone 17,Apple,Flagship,9-Sep-25,apple tidak pegangan
@sleepy9817,2828,"Jangan luncurkan secara global, desainnya terlalu buruk, orang akan memilih Moto",negative,2024-09-29 01:41:46+00:00,1,Redmi Note 14 Series,Xiaomi,Mid-Range,5-Jul,luncurkan global desainnya buruk orang memilih moto
@tfkdandsvkc,2829,Mereka perlu tim Tecno untuk proses desain,neutral,2024-09-28 19:14:58+00:00,1,Redmi Note 14 Series,Xiaomi,Mid-Range,5-Jul,tim tecno prose desain
@yasubetealmalditorobotsshi1053,2830,Apakah keduanya mendukung Dolby Vision?,neutral,2024-09-27 22:50:47+00:00,1,Redmi Note 14 Series,Xiaomi,Mid-Range,2025,mendukung dolby vision
@wilczan1,2831,Jack 3.5 mm???,negative,2024-09-27 18:41:07+00:00,1,Redmi Note 14 Series,Xiaomi,Mid-Range,2025,jack 3 5 mm
@BabyBoyy2023,2832,Apakah Note Pro Plus kali ini memiliki tampilan selalu aktif yang sesungguhnya?,neutral,2024-09-27 14:54:35+00:00,1,Redmi Note 14 Series,Xiaomi,Mid-Range,2025,note profesional plus kali memiliki tampilan aktif sesungguhnya
@Leo7279,2833,"Ulasan kamera, tolong ??",neutral,2024-09-27 11:49:17+00:00,1,Redmi Note 14 Series,Xiaomi,Mid-Range,2025,ulasan kamera tolong
@eNLiL547,2834,Ah ya. Siklus layar melengkung yang tak ada habisnya. Omong kosong.,negative,2024-09-27 08:44:12+00:00,1,Redmi Note 14 Series,Xiaomi,Mid-Range,2025,ah iya siklus layar melengkung tidak habisnya omong kosong
@SpongeBob_circle_pants,2835,"Saya pikir seharusnya memiliki layar datar dan 7 Gen 3 daripada 7s Gen 3. Itu akan memberikan nilai lebih baik untuk uang, dan tidak akan terlalu mahal bagi Xiaomi karena panel datar lebih murah untuk diproduksi sehingga uang yang dihemat dapat digunakan untuk membeli 7 Gen 3.",positive,2024-09-27 08:29:42+00:00,1,Redmi Note 14 Series,Xiaomi,Mid-Range,2025,pikir memiliki layar datar 7 gen 3 nilai uang tidak mahal bagi xiaomi panel murah diproduksi dihemat membeli
@ekohadiprasojo6149,2836,AOD nya nyala terus gak bang,negative,2024-08-19 06:23:45+00:00,1,Realme 13 Series,Realme,Mid-Range,2025,aod nya nyala tidak bang
@GarudaIndonesia16,2837,Halah kayaknya kebanyakan stok kamera Flagship. Kamera Utama pakai Sensor kamera wide angel nya Oppo Find X7 ultra. Jadi di taruh di hp mid pakai chipset Entry level. Paling Nanti LYT-701 jadi Wide Angel nya Find X8 Ultra taun depan.,negative,2024-08-13 18:52:19+00:00,1,Realme 13 Series,Realme,Mid-Range,2025,alah kayaknya kebanyakan stok kamera flagship utama pakai sensor wide angel nya oppo find x7 ultra taruh handphone chipset entry level lihat 701 x8
@letong5922,2838,Mending infinix sih,positive,2024-08-10 14:24:03+00:00,1,Realme 13 Series,Realme,Mid-Range,2025,infinix sih
@wi6802,2839,KAMERANYA JELONNG,negative,2024-08-04 14:26:26+00:00,1,Realme 13 Series,Realme,Mid-Range,2025,kameranya jelonng
@merahkuning1121,2840,"Pas liat chipset nya bintang 2 itu,gua sebagai user realme ngecap realme itu pelit nyesal gua pindah merk dari redmi harus nya udah bisa kasih Snapdragon 7s biar mampu bersaing dengan poco x6 pelit nya minta ampun",negative,2024-08-03 11:44:58+00:00,1,Realme 13 Series,Realme,Mid-Range,2025,pa lihat chipset nya bintang 2 gue pengguna realme mengecap pelit menyesal pindah merek dari redmi kasih snapdragon 7 biar bersaing poco x6 ampun
@Rukneddin_HMD,2841,Saya tidak mengira desainnya akan seperti ini.,negative,2024-10-04 00:03:32+00:00,1,Huawei Pura 80 Ultra,Huawei,Flagship,25-Apr,tidak desainnya
@miguel1990U,2842,Mengubah format kamera akan menjadi kesalahan dalam pemasaran model ini!! Format kamera ini sangat indah.,positive,2024-10-03 03:21:08+00:00,1,Huawei Pura 80 Ultra,Huawei,Flagship,25-Apr,mengubah format kamera kesalahan pemasaran model indah
@junyadora3514,2843,"Desain yang hebat,, menunggu",positive,2024-09-22 05:32:29+00:00,1,Huawei Pura 80 Ultra,Huawei,Flagship,25-Apr,desain hebat menunggu
@niroshaalabdeen7367,2844,"Ponsel Pintar Seri Huawei P Sangat Mewah & Memiliki Keandalan Tinggi, Oleh Karena Itu, Secara Teknis Huawei P 80 Ultra Akan Menjadi Ponsel Terbaik Tahun Depan. Ini Akan Menjadi Raja Dari Semua Raja Di Antara Ponsel Flagship Yang Akan Datang.... Desain Layar Semi-Inovasi Nyata Dalam Segmen Ponsel Pintar.... Wow & Terus Lakukan Huawei & Semoga Sukses Untuk Segmen Ponsel Pintar Revolusioner Huawei P Series. ?",positive,2024-09-14 15:46:41+00:00,1,Huawei Pura 80 Ultra,Huawei,Flagship,25-Apr,ponsel pintar seri huawei p mewah memiliki keandalan teknis 80 ultra terbaik raja dari flagship desain layar semi inovasi nyata segmen lakukan semoga sukses revolusioner series
@Ali_Marat554,2845,"Banyak orang yang tidak suka iPhone seperti saya, tapi saya rasa pada model ke-80 bisa dibuat dengan desain seperti iPhone, karena sudah banyak ponsel dengan desain seperti itu. Desain seperti iPhone dan sedikit lengkungan di layar akan sangat menarik dan nyaman dipegang. Bagaimana menurut kalian? ??????",positive,2024-09-14 15:42:39+00:00,1,Huawei Pura 80 Ultra,Huawei,Flagship,25-Apr,orang tidak suka iphone tapi model 80 desain ponsel lengkungan layar menarik nyaman dipegang
@AlfredoLopez-ji5pq,2846,Ini memang ponsel yang akan membuat orang terkesan.,positive,2024-07-23 23:49:28+00:00,1,Huawei Pura 80 Ultra,Huawei,Flagship,25-Apr,ponsel orang terkesan
@gloriamorenopena9114,2847,"Ini Huawei, selalu dengan yang terbaik dalam perangkat ???? Cinta Huawei ??",positive,2024-07-21 02:41:32+00:00,1,Huawei Pura 80 Ultra,Huawei,Flagship,25-Apr,huawei terbaik perangkat cinta
@faqihudinpratama9741,2848,"saya nungguin yg 15 regular waah, cukup device compact dgn performance mumpuni",positive,2024-11-16 05:08:17+00:00,1,Xiaomi 15 Pro,Xiaomi,Flagship,2025,menunggu 15 regular device compact performance mumpuni
@ahmadbaihakki115,2849,Gak kebayang mediatek bisa nyalip snapdragon ??,negative,2024-11-14 13:42:59+00:00,1,Xiaomi 15 Pro,Xiaomi,Flagship,2025,tidak terbayang mediatek nyalip snapdragon
@ARDATHARENGKA,2850,"Apa bedanya dengan Samsung. Dulu ada iris scanner, variabel apartur, slowmo 960, layar curved. Sekarang semuanya kemana? ??",negative,2024-11-14 08:46:27+00:00,1,Xiaomi 15 Pro,Xiaomi,Flagship,2025,bedanya samsung iris scanner variabel apartur slowmo 960 layar curved kemana
@aditwalls7260,2851,Design nya ga berubah????,negative,2024-11-14 08:08:06+00:00,1,Xiaomi 15 Pro,Xiaomi,Flagship,2025,design nya tidak berubah
@andikapuutraa,2852,"Bertahun tahun kalo baru rilis hp ngasih banyak bug, gajelas",negative,2024-11-14 06:30:51+00:00,1,Xiaomi 15 Pro,Xiaomi,Flagship,2025,bertahun baru rilis handphone bug tidak
@syahduhibatulloh2712,2853,"Wah menarik banget smartphone nya mungkin kameranya bukan downgrade, padahal sudah di update software malah jadi terlihat seperti downgrade. Ini sih harus di compare dengan smartphone merk lain dengan spesfikasi, fitur, dan harga yang setara (Samsung Galaxy S25 Plus / Vivo X200 Pro / merk lain) apakah lebih worth it smartphone ini atau merk sebelah, di tunggu konten videonya bang ???????????? ??",negative,2024-11-14 05:37:52+00:00,1,Xiaomi 15 Pro,Xiaomi,Flagship,2025,menarik banget smartphone nya kameranya downgrade pembaruan software sih compare merek spesfikasi fitur harga setara samsung galaxy s25 plus vivo x200 profesional worth it sebelah tunggu konten videonya bang
@grahmat1186,2854,secara keseluruhan kok lebih enak vivo x200 pro yahh dari kamera atau performa,positive,2024-11-14 05:31:11+00:00,1,Xiaomi 15 Pro,Xiaomi,Flagship,2025,enak vivo x200 profesional ya dari kamera performa
@AlanSouzGoms,2855,Hebat!!! ? Cinta Huawei Dari Brasil!,negative,2024-08-14 15:29:27+00:00,1,Huawei Nova Flip,Huawei,Mid-Range,5-Aug-24,hebat cinta huawei dari brasil
@dinmuhammadmandizay8991,2856,Desain baru yang luar biasa ???,positive,2024-07-30 17:40:18+00:00,1,Huawei Nova Flip,Huawei,Mid-Range,5-Aug-24,desain baru
@Maahi381,2857,Tampilan yang indah,positive,2024-07-30 16:44:38+00:00,1,Huawei Nova Flip,Huawei,Mid-Range,5-Aug-24,tampilan indah
@Tschernomor,2858,Mari berharap harganya di bawah 600$,neutral,2024-07-29 13:58:35+00:00,1,Huawei Nova Flip,Huawei,Mid-Range,5-Aug-24,mari berharap harganya 600
@karma2023,2859,Harapannya di kisaran menengah dan di bawah 180$ ??,neutral,2024-07-29 11:04:55+00:00,1,Huawei Nova Flip,Huawei,Mid-Range,5-Aug-24,harapannya kisaran menengah 180
@ikifebriyan,2860,"udah mah beli udah okeh banget eh penyimpanan cuma 256gb sayang aja gitu hp belasan jt cuma dapet 256??
akhirnya beli iqoo 12",negative,2024-11-10 11:06:21+00:00,1,Xiaomi 15,Xiaomi,Flagship,2025,beli oke banget eh penyimpanan 256gb sayang handphone belasan juta 256 iqoo 12
@wisnuardian18,2861,"Duh bimbang,nabung buat xiaomi 14 apa yang 15 ????",negative,2024-11-07 13:27:16+00:00,1,Xiaomi 15,Xiaomi,Flagship,2025,aduh bimbang menabung xiaomi 14 15
@zoku5151,2862,"lagi pake yang xiaomi 14, jujur puas bgt apalagi udah di oprek posisi di elite hyper rom. kamera nya bagus bgt walaupun harus mainin ev dikit kalo di low light, yg agak deal breaker sih ultrawidenya blm auto focus, pindah dari xiaomi mi 11 ultra yg ada auto focus agak kerasa bedanya. berharap yg 15 reguler ada autofocus ternyata masih blm ada yg varian biasa ??",positive,2024-11-07 12:09:37+00:00,1,Xiaomi 15,Xiaomi,Flagship,2025,pakai xiaomi 14 jujur puas banget oprek posisi elite hyper rom kamera nya bagus mainkan ev terang deal breaker sih ultrawidenya belum auto fokus pindah dari mi 11 ultra kerasa bedanya berharap 15 reguler autofocus varian
@campursarimania,2863,masih setia dengan MTK sejak Cross A7* Andromeda,positive,2024-11-07 07:33:05+00:00,1,Xiaomi 15,Xiaomi,Flagship,2025,setia matematika cross a7 andromeda
@LiuqiLiuqi,2864,GG sih ini HP idaman ??,positive,2024-11-06 09:17:29+00:00,1,Xiaomi 15,Xiaomi,Flagship,2025,sih handphone idaman
@wakkeling5453,2865,"4:08 apapun chipsetnya,kalo pake hyperOs pasti hape puanas,batre buoros ??????",negative,2024-11-05 19:52:47+00:00,1,Xiaomi 15,Xiaomi,Flagship,2025,4 08 apapun chipsetnya pakai hyperos telepon genggam panas baterai buoros
@sva07,2866,"duh ngiler, tp lg bokek",negative,2024-11-05 16:50:51+00:00,1,Xiaomi 15,Xiaomi,Flagship,2025,aduh mengiler bokek
@darkerhertkko,2867,"Wajib cooler sih ini chipset baru
Dengan tenaga nya yg ga bisa santai, jangan harap bisa adem 
Sayangi mobo nya ??",positive,2024-11-05 12:57:28+00:00,1,Xiaomi 15,Xiaomi,Flagship,2025,wajib cooler sih chipset baru tenaga nya tidak santai harap adem sayangi mobo
@Guffonka,2868,Hp mahal mahal tapi masih banyak iklan,negative,2024-11-05 12:51:01+00:00,1,Xiaomi 15,Xiaomi,Flagship,2025,handphone mahal tapi iklan
@akagami.9383,2869,Mantap bang hp impian ??,positive,2024-11-05 12:11:41+00:00,1,Xiaomi 15,Xiaomi,Flagship,2025,mantap bang handphone impian
@kon0212,2870,"Saya rasa saya akan menunggu Pixel 12, karena saya menggunakan Pixel 6",neutral,2024-04-21 08:58:57+00:00,1,Pixel 10,Google,Flagship,25-Oct,menunggu pixel 12 6
@mr.Arsene,2871,Pixel 10 sudah WTF,negative,2024-04-17 19:17:09+00:00,1,Pixel 10,Google,Flagship,25-Oct,pixel 10 what the fuck
@thespringmonster7807,2872,Semua orang akan menggunakan chipset 3nm tetapi hanya Google yang akan menggunakan 4nm. Google benar-benar tertinggal,negative,2023-09-09 15:50:15+00:00,1,Pixel 10,Google,Flagship,25-Oct,orang chipset 3nm google 4nm tertinggal
@Robcadams1974,2873,Gunakan saja Snapdragon 8 Gen 2,neutral,2023-08-23 00:20:24+00:00,1,Pixel 10,Google,Flagship,25-Oct,snapdragon 8 gen 2
@Randomguy0912,2874,Bro Samsung dan Google harus bekerja sama dan menghancurkan Apple.,negative,2023-08-21 13:09:40+00:00,1,Pixel 10,Google,Flagship,25-Oct,saudara laki-laki samsung google sama menghancurkan apple
@jimibaked4235,2875,Saya harus mengirim kembali Pixel 7a saya karena kepanasan tanpa alasan,neutral,2023-08-06 16:14:14+00:00,1,Pixel 10,Google,Flagship,25-Oct,mengirim pixel 7a kepanasan alasan
@6025094,2876,Snapdragon atau tidak sama sekali.,negative,2023-07-28 08:48:56+00:00,1,Pixel 10,Google,Flagship,25-Oct,snapdragon tidak sama
